Accession,ExhibitType,URL,Method,Subsidiary,Jurisdiction,NestingLevel,ParentName,Ownership,Footnotes,IsNested
,,,,"CARFAX HISTORIAL DE VEHICULOS SL","Spain",0,,,"",false
,,,,"Carfax Italia S.R.L.","Italy",0,,,"",false
,,,,"Carfax Nederland B.V.","Netherlands",0,,,"",false
,,,,"Carfax Polska sp. z o.o.","Poland",0,,,"",false
,,,,"Carfax Sverige AB","Sweden",0,,,"",false
,,,,"Carfax, Inc.","Pennsylvania, United States",0,,,"",false
,,,,"ChartIQ Inc.","Delaware, United States",0,,,"",false
,,,,"Coalition Development Limited","United Kingdom",0,,,"",false
,,,,"Coalition Development Singapore Pte. Ltd.","Singapore",0,,,"",false
,,,,"Commodity Flow Limited","United Kingdom",0,,,"",false
,,,,"Compliance Technologies International, LLC","Delaware, United States",0,,,"",false
,,,,"CoreOne Technologies DeltaOne Solutions Inc.","California, United States",0,,,"",false
,,,,"CoreOne Technologies Holdings LLC","Delaware, United States",0,,,"",false
,,,,"Coreone Technologies LLC","Delaware, United States",0,,,"",false
,,,,"CoreOne TechnologiesDeltaone Solutions Limited","United Kingdom",0,,,"",false
,,,,"CorrectNet LLC","Delaware, United States",0,,,"",false
,,,,"CRISIL ESG Ratings & Analytics Limited","India",0,,,"",false
,,,,"Crisil Irevna Argentina S.A.","Argentina",0,,,"",false
,,,,"CRISIL Irevna Australia Pty Ltd","Australia",0,,,"",false
,,,,"CRISIL Irevna Information Technology Company Ltd.","China",0,,,"Hangzhou",false
,,,,"CRISIL Irevna Information Technology Colombia S.A.S.","Colombia",0,,,"",false
,,,,"CRISIL Irevna Poland Sp z o.o.","Poland",0,,,"",false
000164117225001756,EX-21,"https://www.sec.gov/Archives/edgar/data/64463/000164117225001756/ex21.htm",Nested,"Soluna Callisto Holdings, Inc.","",0,,,"",false
,,,,"Soluna Digital, Inc.","",0,,,"",false
,,,,"Soluna Global Services, Inc.","",0,,,"",false
,,,,"Soluna Cloud, Inc.","",0,,,"",false
,,,,"Soluna Energy, Inc.","",0,,,"",false
000119312525150836,EX-21,"https://www.sec.gov/Archives/edgar/data/64472/000119312525150836/d877455dex211.htm",Nested,"BitumaStor, Inc.","",0,,,"",false
,,,,"Bituma Corporation","",0,,,"",false
,,,,"BlawKnox Corporation","",0,,,"",false
,,,,"Equipment Services Group, Inc.","",0,,,"",false
,,,,"Gencor Energy Corp.","",0,,,"",false
,,,,"General Combustion Corporation","",0,,,"",false
000119312525312742,EX-21,"https://www.sec.gov/Archives/edgar/data/64472/000119312525312742/d65222dex211.htm",Nested,"BitumaStor, Inc.","",0,,,"",false
,,,,"Bituma Corporation","",0,,,"",false
,,,,"BlawKnox Corporation","",0,,,"",false
,,,,"Equipment Services Group, Inc.","",0,,,"",false
,,,,"Gencor Energy Corp.","",0,,,"",false
,,,,"General Combustion Corporation","",0,,,"",false
000006499625000013,EX-21,"https://www.sec.gov/Archives/edgar/data/64996/000006499625000013/mcy-20241231xex211.htm",Nested,"Mercury Casualty Company","",0,,,"",false
,,,,"Mercury Insurance Company","",0,,,"",false
,,,,"Mercury Insurance Company of Illinois","",0,,,"",false
,,,,"Mercury Insurance Company of Georgia","",0,,,"",false
,,,,"Mercury Indemnity Company of Georgia","",0,,,"",false
,,,,"Mercury Indemnity Company of America","",0,,,"",false
,,,,"California Automobile Insurance Company","",0,,,"",false
,,,,"California General Underwriters Insurance Company, Inc.","",0,,,"",false
,,,,"Mercury Insurance Services LLC","",0,,,"",false
,,,,"Mercury County Mutual Insurance Company","",0,,,"",false
,,,,"American Mercury Insurance Company","",0,,,"",false
,,,,"American Mercury Lloyds Insurance Company","",0,,,"",false
,,,,"Mercury Select Management Company, Inc.","",0,,,"",false
,,,,"Auto Insurance Specialists LLC","",0,,,"",false
,,,,"AIS Management LLC","",0,,,"",false
,,,,"PoliSeek AIS Insurance Solutions, Inc.","",0,,,"",false
,,,,"Animas Funding LLC","",0,,,"",false
,,,,"Fannette Funding LLC","",0,,,"",false
,,,,"Orion Indemnity Company","",0,,,"",false
,,,,"Mercury Plus Insurance Services LLC","",0,,,"",false
,,,,"Mercury Information Technology Services LLC","",0,,,"",false
,,,,"Mercury Information Technology Services Co., Ltd.","",0,,,"Shanghai",false
,,,,"Upper Animas Holdings, LLC","",0,,,"",false
000095017025094822,EX-21,"https://www.sec.gov/Archives/edgar/data/65270/000095017025094822/mei-ex21.htm",Nested,"Advanced Molding and Decoration S.A. de C.V.","Mexico",0,,,"",false
,,,,"Alsentis LLC","Michigan",0,,,"",false
,,,,"BMAC Limited","United Kingdom",0,,,"",false
,,,,"Dabir Surfaces, Inc.","Delaware",0,,,"",false
,,,,"Grakon, LLC","Delaware",0,,,"",false
,,,,"Grakon Europe B.V.","Netherlands",0,,,"",false
,,,,"Grakon International , Ltd.","Hong Kong",0,,,"Hong Kong",false
,,,,"Grakon Hamsar Holdings, Ltd.","Canada",0,,,"",false
,,,,"Grakon Vehicle Components Co., Ltd.","China",0,,,"Donggaun",false
,,,,"Grakon BMAC Holdings, Limited","United Kingdom",0,,,"",false
,,,,"Hermans Nordic Lights GmbH","Germany",0,,,"",false
,,,,"Hetronic International, Inc.","Delaware",0,,,"",false
,,,,"Hetronic Italy S.R.L.","Italy",0,,,"",false
,,,,"Hetronic Swiss AG","Switzerland",0,,,"",false
,,,,"Hetronic USA, Inc.","Delaware",0,,,"",false
,,,,"IRU Resources S.A. De C.V.","Mexico",0,,,"",false
,,,,"KBA, Inc.","Delaware",0,,,"",false
,,,,"M Aviation LLC","Delaware",0,,,"",false
,,,,"M Aviation Real Estate LLC","Delaware",0,,,"",false
,,,,"M Real Estate, LLC","Delaware",0,,,"",false
,,,,"Methode Development Company","Delaware",0,,,"",false
,,,,"Methode Data Solutions Group Europe, Ltd","Malta",0,,,"",false
,,,,"Methode Electronics Asia Pte, Ltd.","Singapore",0,,,"",false
,,,,"Methode Electronics Belgium S.A. Methode Electronics Egypt, Ltd.Methode Electronics Far East Pte., Ltd.","BelgiumEgyptSingapore",0,,,"",false
,,,,"Methode Electronics India, Private Ltd.","India",0,,,"",false
,,,,"Methode Electronics International GmbH","Germany",0,,,"",false
,,,,"Methode Electronics Malta Holdings Ltd.","Malta",0,,,"",false
,,,,"Methode Electronics Malta Ltd.","Malta",0,,,"",false
,,,,"Methode Electronics Malta Mriehel Limited","Malta",0,,,"",false
,,,,"Methode Electronics Mediterranean Company Ltd.","Malta",0,,,"",false
,,,,"Methode Electronics Co. Ltd.","China",0,,,"Suzhou",false
,,,,"Methode Electronics Co. Ltd.","China",0,,,"Shanghai",false
,,,,"Methode Electronics U.K. Ltd.","United Kingdom",0,,,"",false
,,,,"Methode Malta American Financial Co Ltd.","Malta",0,,,"",false
,,,,"Methode Malta European Financial Co Ltd.","Malta",0,,,"",false
,,,,"Methode Mexico, S.A. de C.V.","Mexico",0,,,"",false
,,,,"Methode Surface Treatment , Co., Ltd.","China",0,,,"Zhenjiang",false
,,,,"Montana Bidco Oy","Finland",0,,,"",false
,,,,"Nordic Lights Oy","Finland",0,,,"",false
,,,,"Nordic Lights NA, Inc.Nordic Lights Co., Ltd.","DelawareChina",0,,,"Suzhou",false
,,,,"Pacific Insight Electronics Corp.","Canada",0,,,"",false
,,,,"Pacific Insight Electronics USA Corp.","Michigan",0,,,"",false
,,,,"Pacific Insight Mexico S.A. de C.V.","Mexico",0,,,"",false
,,,,"Procoplast S.A.","Belgium",0,,,"",false
,,,,"ProcoImmo S.A.","Belgium",0,,,"",false
,,,,"TouchSensor Technologies, L.L.C.","Delaware",0,,,"",false
000207709625000107,EX-21,"https://www.sec.gov/Archives/edgar/data/65312/000207709625000107/ea025500101ex21/eviindus.htm",Nested,"Steiner Atlantic, LLC","Florida",0,,,"",false
,,,,"Dryclean USA License, LLC","Florida",0,,,"",false
,,,,"Dryclean USA Development, LLC","Florida",0,,,"",false
,,,,"Biz Brokers International, LLC","Florida",0,,,"",false
,,,,"Western State Design, Inc.","Delaware",0,,,"",false
,,,,"MartinRay Laundry Systems, LLC","Delaware",0,,,"",false
,,,,"TriState Technical Services, LLC","Delaware",0,,,"",false
,,,,"AAdvantage Laundry Systems, LLC","Delaware",0,,,"",false
,,,,"Industrial Laundry Services Equipment, LLC","Florida",0,,,"",false
,,,,"Scott Equipment, LLC","Delaware",0,,,"",false
,,,,"Washington Automated, LLC","Washington",0,,,"",false
,,,,"WA Acquisition, LLC","Delaware",0,,,"",false
,,,,"Skyline Equipment, LLC","Delaware",0,,,"",false
,,,,"Worldwide Laundry, LLC","Delaware",0,,,"",false
,,,,"PAC Industries, LLC","Pennsylvania",0,,,"",false
,,,,"Professional Laundry Systems, LLC","Delaware",0,,,"",false
,,,,"Large Equipment, LLC","Tennessee",0,,,"",false
,,,,"TN Ozone, LLC","Tennessee",0,,,"",false
,,,,"Commercial Laundry Equipment Company, LLC","Delaware",0,,,"",false
,,,,"Yankee Equipment Systems, LLC","Delaware",0,,,"",false
,,,,"Consolidated Laundry Equipment, LLC","Delaware",0,,,"",false
,,,,"Central Equipment Company, LLC","Delaware",0,,,"",false
,,,,"SPYNR, LLC","Delaware",0,,,"",false
,,,,"Clean Designs, LLC","Delaware",0,,,"",false
,,,,"Continental Laundry Solutions, Inc.","Wisconsin",0,,,"fka Girbau North America, Inc.",false
,,,,"Continental GirbauWest, LLC","Wisconsin",0,,,"",false
,,,,"CG Financing, LLC","Wisconsin",0,,,"",false
,,,,"CG Express, LLC","Wisconsin",0,,,"",false
000101376225004385,EX-21,"https://www.sec.gov/Archives/edgar/data/65596/000101376225004385/ea023558901ex21-1/siebert.htm",Nested,"1.","Muriel Siebert & Co., Inc.",1,,,"",true
,,,,"2.","Siebert AdvisorNXT, Inc.",2,"1.",,"",true
,,,,"3.","Park Wilshire Companies, Inc.",3,"2.",,"",true
,,,,"4.","Siebert Technologies, LLC",3,"2.",,"",true
,,,,"5.","RISE Financial Services, LLC",2,"1.",,"",true
,,,,"6.","StockCross Digital Solutions, Ltd.**",2,"1.",,"",true
,,,,"7.","Gebbia Entertainment, LLC",1,,,"",true
000164117225000783,EX-21,"https://www.sec.gov/Archives/edgar/data/65770/000164117225000783/ex21-1.htm",Nested,"MicroVision GmbH","",0,,,"",false
000117494725000251,EX-21,"https://www.sec.gov/Archives/edgar/data/66004/000117494725000251/ex21.htm",Nested,"Tidewater Utilities, Inc.","Delaware",0,,,"",false
,,,,"Pinelands Water Company","New Jersey",0,,,"",false
,,,,"Pinelands Wastewater Company","New Jersey",0,,,"",false
,,,,"Utility Service Affiliates Inc.","New Jersey",0,,,"Perth Amboy",false
,,,,"Utility Service Affiliates, Inc.","New Jersey",0,,,"",false
,,,,"Twin Lakes Utilities, Inc.","Pennsylvania",0,,,"",false
000006638225000069,EX-21,"https://www.sec.gov/Archives/edgar/data/66382/000006638225000069/exhibit21/05312025.htm",Nested,"Colebrook Bosson & Saunders Limited","Company",0,,100,"Products",false
,,,,"Colebrook Bosson Saunders Pty Ltd","Company",0,,100,"",false
,,,,"Conrad Imports, Incorporated","Company",0,,100,"",false
,,,,"Design Within Reach, Inc.","Company",0,,100,"",false
,,,,"Edelman Leather Limited","Company",0,,100,"",false
,,,,"Edelman Leather, LLC","Company",0,,100,"",false
,,,,"Geiger International, Inc.","Company",0,,100,"",false
,,,,"HAY ApS","Company",0,,67,"",false
,,,,"HAY International BE B.V.","Company",0,,67,"",false
,,,,"HAY International CH GmbH","Company",0,,67,"",false
,,,,"HAY International DE GmbH","Company",0,,67,"",false
,,,,"HAY International IT S.r.l.","Company",0,,67,"",false
,,,,"HAY International NL B.V.","Company",0,,67,"",false
,,,,"HAY International Trading ES S.L.","Company",0,,67,"",false
,,,,"HAY International UK Ltd.","Company",0,,67,"",false
,,,,"HAY Norway AS","Company",0,,67,"",false
,,,,"Hemiri, S.A. de C.V.","Company",0,,100,"",false
,,,,"Herman Miller Proprietary Limited","Company",0,,100,"Aust.",false
,,,,"Herman Miller Furniture Co., Ltd.","Company",0,,100,"Dongguan",false
,,,,"Herman Miller Arabia Limited","Company",0,,100,"",false
,,,,"Herman Miller Asia Ltd.","Company",0,,100,"Pte",false
,,,,"Herman Miller B.V.","Company",0,,100,"",false
,,,,"Herman Miller Canada, Inc.","Company",0,,100,"",false
,,,,"Herman Miller do Brasil, Ltda.","Company",0,,100,"",false
,,,,"Herman Miller Finance Company Limited","Company",0,,100,"Hong Kong",false
,,,,"Herman Miller Furniture Pvt. Ltd.","Company",0,,100,"India",false
,,,,"Herman Miller Global Customer Solutions Limited","Company",0,,100,"Hong Kong",false
,,,,"Herman Miller Global Customer Solutions, Inc.","Company",0,,100,"",false
,,,,"Herman Miller Global Holdings Ltd.","Company",0,,100,"UK",false
,,,,"Herman Miller Holdings Limited","Company",0,,100,"",false
,,,,"Herman Miller Japan, Ltd.","Company",0,,100,"",false
,,,,"Herman Miller Korea LLC","Company",0,,100,"",false
,,,,"Herman Miller Limited","Company",0,,100,"",false
,,,,"Herman Miller Mexico, S.A. de C.V.","Company",0,,100,"",false
,,,,"HH Ruseau, LLC","Company",0,,75,"",false
,,,,"HHE Brazil 1 LLC","Company",0,,100,"",false
,,,,"HHE Brazil 2 LLC","Company",0,,100,"",false
,,,,"HHM2, LLC","Company",0,,100,"",false
,,,,"HM Delaware LLC","Company",0,,100,"",false
,,,,"HMI Liquidating Company","Company",0,,100,"",false
000006657025000007,EX-21,"https://www.sec.gov/Archives/edgar/data/66570/000006657025000007/ex21-2024subsidiarylisting.htm",Nested,"Bacharach Holding Corp.","",0,,,"",false
,,,,"Compañia MSA de Argentina S.A.","",0,,,"",false
,,,,"General Monitors Ireland Limited","",0,,,"",false
,,,,"General Monitors, Inc.","",0,,,"",false
,,,,"Globe Holding Company, LLC","",0,,,"",false
,,,,"Latchways plc","",0,,,"",false
,,,,"MSA Safety Equipment Co. Ltd.","",0,,,"China",false
,,,,"MSA Safety Equipment R&D Co., Ltd","",0,,,"Suzhou",false
,,,,"MSA Advanced Detection, LLC","",0,,,"",false
,,,,"MSA Canada Inc.","",0,,,"",false
,,,,"MSA de Chile Ltda.","",0,,,"",false
,,,,"MSA de Mexico, S.A. de C.V.","",0,,,"",false
,,,,"MSA do Brasil Ltda.","",0,,,"",false
,,,,"MSA Europe GmbH","",0,,,"",false
,,,,"MSA Europe Holdings GmbH","",0,,,"",false
,,,,"MSA Gallet Holdings SAS","",0,,,"",false
,,,,"MSA Innovation, LLC","",0,,,"",false
,,,,"MSA International Holdings B.V.","",0,,,"",false
,,,,"MSA International, LLC","",0,,,"",false
,,,,"MSA Italia S.R.L.","",0,,,"",false
,,,,"MSA Nederland B.V.","",0,,,"",false
,,,,"MSA Polska Sp. z o.o.","",0,,,"",false
,,,,"MSA Produktion Deutschland GmbH","",0,,,"",false
,,,,"MSA S.E. Asia Pte. Ltd.","",0,,,"",false
,,,,"MSA Safety Development, LLC","",0,,,"",false
,,,,"MSA Safety Incorporated","",0,,,"",false
,,,,"MSA Safety Jacksonville Manufacturing, LLC","",0,,,"",false
,,,,"MSA Safety Malaysia Sdn. Bhd.","",0,,,"",false
,,,,"MSA Safety Pittsburgh Manufacturing, LLC","",0,,,"",false
,,,,"MSA Safety Sales, LLC","",0,,,"",false
,,,,"MSA Safety Services GmbH","",0,,,"",false
,,,,"MSA Spain S.L.U.","",0,,,"",false
,,,,"MSA Technologies and Enterprise Services GmbH","",0,,,"",false
,,,,"MSA Technology, LLC","",0,,,"",false
,,,,"MSA Worldwide, LLC","",0,,,"",false
,,,,"Samsac Holdings Limited","",0,,,"Pty.",false
,,,,"Senscient, Ltd.","",0,,,"",false
000006674025000006,EX-21,"https://www.sec.gov/Archives/edgar/data/66740/000006674025000006/a2024exhibit2110k.htm",Nested,"3M Financial Management Company","",1,,,"",true
,,,,"3M Innovative Properties Company","",1,,,"",true
,,,,"3M Interamerica LLC","",1,,,"",true
,,,,"Aearo Technologies LLC","",1,,,"",true
,,,,"3M Chemical Operations LLC","",1,,,"",true
,,,,"3M Fall Protection Company","",1,,,"",true
,,,,"3M Foreign Holding LLC","",1,,,"",true
,,,,"Scott Technologies, Inc.","",1,,,"",true
,,,,"D B Industries, LLC","",1,,,"",true
,,,,"3M do Brasil Ltda.","",1,,,"",true
,,,,"3M Belgium BV","",1,,,"",true
,,,,"3M Canada Company Compagnie 3M Canada","",1,,,"",true
,,,,"3M China Limited","",1,,,"",true
,,,,"3M Specialty Materials Co., Ltd.","",1,,,"Shanghai",true
,,,,"3M France S.A.S.","",1,,,"",true
,,,,"3M Deutschland GmbH","",1,,,"",true
,,,,"3M Hong Kong Limited","",1,,,"",true
,,,,"3M India Limited","",1,,,"",true
,,,,"3M Global Capital Limited","",1,,,"",true
,,,,"3M Japan Innovation Limited","",1,,,"",true
,,,,"3M Japan Products Limited","",1,,,"",true
,,,,"3M Korea Co., Ltd","",1,,,"",true
,,,,"3M Holding Company B.V.","",1,,,"",true
,,,,"3M Intermediate Acquisitions B.V.","",1,,,"",true
,,,,"3M International Group B.V.","",1,,,"",true
,,,,"3M West Europe B.V.","",1,,,"",true
,,,,"3M Wroclaw spolka z ograniczona odpowiedzialnoscia","",1,,,"",true
,,,,"3M Innovation Singapore Pte. Ltd.","",1,,,"",true
,,,,"3M Singapore Pte. Ltd.","",1,,,"",true
,,,,"3M Svenska Aktiebolag","",1,,,"",true
,,,,"3M EMEA GmbH","",1,,,"",true
,,,,"3M Products Limited","",1,,,"",true
,,,,"3M UK Holdings Limited","",1,,,"",true
,,,,"3M United Kingdom Public Limited Company","",1,,,"",true
,,,,"Capital Safety Global Holdings Limited","",1,,,"",true
000006675625000013,EX-21,"https://www.sec.gov/Archives/edgar/data/66756/000006675625000013/exhibit2112-31x2024.htm",Nested,"ALLETE, Inc. (d/b/a ALLETE; Minnesota Power; Minnesota Power, Inc.;","Minnesota",0,,,"",false
,,,,"Minnesota Power & Light Company)","",0,,,"",false
,,,,"ALLETE Automotive Services, LLC","Minnesota",0,,,"",false
,,,,"ALLETE Enterprises, Inc.","Minnesota",0,,,"",false
,,,,"ALLETE Clean Energy, Inc.","Minnesota",0,,,"",false
,,,,"ACE O&M, LLC","Delaware",0,,,"",false
,,,,"ACE Solar LLC","Delaware",0,,,"",false
,,,,"ACE Wind LLC","Delaware",0,,,"",false
,,,,"ACE MidWest Holdings, LLC","Delaware",0,,,"",false
,,,,"ACE Gopher Holdings, LLC","Delaware",0,,,"",false
,,,,"ACE Lincoln Heights Holdings, LLC","Delaware",0,,,"",false
,,,,"Cisco Holdings, LLC","Delaware",0,,,"",false
,,,,"Bobcat Wind, LLC","Minnesota",0,,,"",false
,,,,"MWW Holdings, LLC","Delaware",0,,,"",false
,,,,"Lake Benton Power Associates LLC","Delaware",0,,,"",false
,,,,"Lake Benton Holdings LLC","Delaware",0,,,"",false
,,,,"Lake Benton Power Partners L.L.C.","Delaware",0,,,"",false
,,,,"Storm Lake Power Partners I LLC","Delaware",0,,,"",false
,,,,"Storm Lake II Power Associates LLC","Delaware",0,,,"",false
,,,,"Storm Lake II Holdings LLC","Delaware",0,,,"",false
,,,,"Storm Lake Power Partners II LLC","Delaware",0,,,"",false
,,,,"ACE South Holdings, LLC","Delaware",0,,,"",false
,,,,"ACE Caddo Class B LLC","Delaware",0,,,"",false
,,,,"ACESRE Caddo Holdings, LLC","Delaware",0,,,"",false
,,,,"Caddo Holding Company, LLC","Delaware",0,,,"",false
,,,,"Caddo Wind, LLC","Delaware",0,,,"",false
,,,,"Diamond Spring QOZB, LLC","Delaware",0,,,"",false
,,,,"ACE DS Class B LLC","Delaware",0,,,"",false
,,,,"Diamond Spring, LLC","Delaware",0,,,"",false
,,,,"ACE West Holdings, LLC","Delaware",0,,,"",false
,,,,"ACE GAWW Class B LLC","Delaware",0,,,"",false
,,,,"Great American West Wind, LLC","Delaware",0,,,"",false
,,,,"Glen Ullin Energy Center, LLC","Delaware",0,,,"",false
,,,,"South Peak Wind LLC","Delaware",1,"Glen Ullin Energy Center, LLC",,"",true
,,,,"Condon Wind Power, LLC","Delaware",0,,,"",false
,,,,"Ruso Wind Partners, LLC","Delaware",0,,,"",false
,,,,"Armenia Holdings, LLC","Delaware",0,,,"",false
,,,,"AMW I Holding, LLC","Delaware",0,,,"",false
,,,,"Armenia Mountain Wind, LLC","Delaware",0,,,"",false
,,,,"Armenia Mountain Wind II, LLC","Delaware",0,,,"",false
,,,,"Thunder Spirit Wind, LLC","Delaware",0,,,"",false
,,,,"ALLETE Enterprises QOF, LLC","Delaware",0,,,"",false
,,,,"ALLETE Power Systems, Inc.","Minnesota",0,,,"",false
,,,,"ALLETE Renewable Resources, Inc.","North Dakota",0,,,"",false
,,,,"ALLETE Transmission Holdings, Inc.","Wisconsin",0,,,"",false
,,,,"ALLETE Transmission Ventures, LLC","Delaware",0,,,"",false
,,,,"ALLETE NPC Holdings, LLC","Delaware",0,,,"",false
,,,,"ASW Partners, LLC","Delaware",0,,,"",false
,,,,"ALLETE South Wind, LLC","Delaware",0,,,"",false
,,,,"Nobles 2 Power Partners, LLC","Delaware",0,,,"",false
000006721525000012,EX-21,"https://www.sec.gov/Archives/edgar/data/67215/000006721525000012/dyfy202510kex211.htm",Nested,"Ansco & Associates, LLC","Delaware",0,,,"",false
,,,,"Blair Park Services, LLC","Delaware",0,,,"",false
,,,,"Bigham Cable Construction, Inc.","Florida",0,,,"",false
,,,,"Broadband Express, LLC","Delaware",0,,,"",false
,,,,"C2 Utility Contractors, LLC","Delaware",0,,,"",false
,,,,"CableCom, LLC","Delaware",0,,,"",false
,,,,"Cavo Broadband Communications, LLC","Delaware",0,,,"",false
,,,,"CertusView Technologies, LLC","Delaware",0,,,"",false
,,,,"Communications Construction Group, LLC","Delaware",0,,,"",false
,,,,"Dycom Capital Management, Inc.","Delaware",0,,,"",false
,,,,"Dycom Corporate Identity, Inc.","Delaware",0,,,"",false
,,,,"Dycom Identity, LLC","Delaware",0,,,"",false
,,,,"Dycom Investments, Inc.","Delaware",0,,,"",false
,,,,"Engineering Associates, LLC","Georgia",0,,,"",false
,,,,"Ervin Cable Construction, LLC","Delaware",0,,,"",false
,,,,"Fiber Technologies Solutions, LLC","Delaware",0,,,"",false
